Date,Open,High,Low,Close,Volume,Return
2019-07-03,50.0,51.0,50.0,51.0,200,0.02
2019-07-04,49.0,52.0,49.0,52.0,900,0.019608
2019-07-05,60.0,60.0,52.0,52.0,300,0.0
2019-07-08,50.5,52.0,50.25,52.0,500,0.0
2019-07-09,52.5,52.5,52.5,52.5,100,0.009615
2019-07-10,53.0,53.0,52.5,52.5,200,0.0
2019-07-11,54.0,54.0,54.0,54.0,100,0.028571
2019-07-15,50.0,50.0,50.0,50.0,100,-0.074074
2019-07-17,59.5,59.5,50.5,50.5,200,0.01
2019-07-18,51.0,51.0,51.0,51.0,100,0.009901
2019-07-19,51.5,51.5,51.5,51.5,100,0.009804
2019-07-22,50.0,51.5,50.0,51.5,200,0.0
2019-07-23,51.75,52.0,51.75,52.0,200,0.009709
2019-07-24,50.5,52.0,44.0,44.0,9900,-0.153846
2019-07-25,46.75,46.75,43.5,43.5,3200,-0.011364
2019-07-26,44.5,44.5,43.25,43.25,700,-0.005747
2019-07-30,50.0,50.0,49.75,49.75,200,0.150289
2019-07-31,48.75,48.75,45.0,45.0,200,-0.095477
2019-08-01,46.0,46.0,46.0,46.0,200,0.022222
2019-08-05,45.75,46.0,45.75,46.0,300,0.0
2019-08-07,50.0,50.75,49.0,49.0,400,0.065217
2019-08-08,49.5,49.5,46.5,49.25,400,0.005102
2019-08-09,50.75,50.75,50.75,50.75,100,0.030457
2019-08-13,49.75,49.75,49.5,49.5,200,-0.024631
2019-08-14,49.5,49.5,49.5,49.5,100,0.0
2019-08-15,43.5,43.5,43.0,43.25,2000,-0.126263
2019-08-19,43.25,43.25,43.25,43.25,100,0.0
2019-08-20,43.25,43.25,42.75,42.75,200,-0.011561
2019-08-27,42.75,42.75,42.75,42.75,100,0.0
2019-08-29,46.75,47.0,46.75,47.0,700,0.099415
2019-09-02,46.0,46.0,45.75,45.75,300,-0.026596
2019-09-06,45.0,45.0,42.5,44.75,4500,-0.021858
2019-09-09,43.0,43.0,42.5,42.5,1300,-0.050279
2019-09-10,42.25,42.25,42.0,42.0,2200,-0.011765
2019-09-11,43.75,43.75,40.0,40.75,9400,-0.029762
2019-09-12,40.5,40.5,39.75,39.75,2900,-0.02454
2019-09-13,39.75,39.75,39.75,39.75,100,0.0
2019-09-17,42.0,42.0,39.25,39.25,200,-0.012579
2019-09-19,39.0,39.0,39.0,39.0,700,-0.006369
2019-09-23,39.0,39.0,38.0,38.0,3200,-0.025641
2019-09-30,37.25,37.25,37.25,37.25,500,-0.019737
2019-10-07,37.5,37.5,37.5,37.5,200,0.006711
2019-10-09,37.25,37.25,37.25,37.25,100,-0.006667
2019-10-16,37.5,37.75,37.5,37.75,300,0.013423
2019-10-28,37.0,37.0,37.0,37.0,100,-0.019868
2019-11-01,40.5,40.5,40.5,40.5,200,0.094595
2019-11-21,37.5,38.25,37.0,38.25,3000,-0.055556
2019-11-29,40.5,40.5,40.5,40.5,100,0.058824
2019-12-13,36.75,36.75,36.25,36.25,2300,-0.104938
2019-12-26,35.5,35.5,35.5,35.5,700,-0.02069
2020-01-02,34.5,34.5,34.0,34.0,5700,-0.042254
2020-01-03,34.0,34.0,34.0,34.0,1300,0.0
2020-01-06,34.0,34.0,33.0,33.75,11100,-0.007353
